hash,filename,found_in_folders,0,01_Hongo podrido,02_Magullado,03_Sobre maduro,04_Inmadura albina,05_Cenicilla bronceada,06_Presencia y daño de insecto,07_Deforme,n_labels
6720f91ff348bb953e76bdeca651abd2,fresa_489_qYQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
84244f80d8f396d2a82beb014ba2a93e,fresa57_rB2.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
971cbea11acee4d464c8e11e71124fdf,valid_13_BY_IlL.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
7d4a2b4786870289ba4de9cfd40f1f0a,WhatsApp Image 2026-02-26 at 4_Jrc.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
6e16c424b05dabea070f9b9c0254d6b7,WhatsApp Image 2026-02-26 at 4_Myq.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
53a2d6022a4682b834a5bf1ea5a367a9,fresa_509_faE.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
f0b77abd0c47c8476b8485b5993c63d1,fresa_381_LPj.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
6079bdff7c8ff1d5d84ff665578839c5,train_2_YW_m4o.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3cb9881a05161db87c73a6af8105e911,fresa_425_u9b.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b3f1150b3cd6002af5d1716a009fe118,WhatsApp Image 2026-02-26 at 4_hjc.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
2090dcd03c03b0009e28c98d93e36101,fresa_460_DzH.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
68d8d95de8bbfcf4b9c9115382389aa6,fresa_495_3Os.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a035b00b55facea2acf7f3703652ad34,fresa_427_3Sl.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
c60b27f8f35308bb9457f340d8a2e8d2,fresa_314_L98.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
204992518f940e5ea1e7450be2c254b4,WhatsApp Image 2026-02-26 at 4_jGQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
f1814f58c9e016561a7ecad768e6ac33,fresa54_zF4.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b74e422166868a680b90a4927dcd7d29,train_39_tk_psE.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
48c1900c5545e3b8fa6a002122e517de,IMG_0433_-y2.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a08471fcd63803b4801c3b8f3c288c4c,fresa_294_woQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
03061eb816467688eb0cb917a747450b,fresa_350_zdr.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
9d8a5d4e673101f9b3103380c88775be,fresa_434_td1.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
f429a99df5c3189a3000ea7bda14b1e1,fresa37_Zr4.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
9b2e26177ac32569307a04429b4de72e,fresa_454_a7f.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
145a2a56e9a83a0f10af2b6f6b0f29bb,WhatsApp Image 2026-02-26 at 4_9Qf.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
2c38b7e7c9389b87b3f62c67f4172c97,WhatsApp Image 2026-02-26 at 4_gYM.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
cba9853a1c034132f240cb93f9180c0c,fresa_272_B0E.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b2dd790dd98bf4b5b78cc5a7e4af58c7,fresa_423_VUS.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
97be1e6f85e0e72161890a9a478d909b,fresa54_756.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
6553cc38020a7bbf6551051f561d1971,WhatsApp Image 2026-02-26 at 4_iOX.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
141231599d502d422568b67d42c82a61,fresa_458_qGW.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
5457b374ee6e952e5f4bb52e3f4408e8,train_76_Hp_0Sx.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
9822bdf27d8f41f5566bd22b99c029b8,fresa_414_4AD.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
e046b5fa00cb706fab6e68daf59a9824,fresa_346_lSg.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
90fa6dd5f90a30ae6810fadfc934fbb6,train_5_3K_Y4Y.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
8a910cf4127ea48e947043ed66b64399,WhatsApp Image 2026-02-26 at 4_npD.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
8b20f27befd6cda1e824290ea42b5bf5,WhatsApp Image 2026-02-26 at 4_EUv.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
debfde270d38057bb96ee06f5d31c6cf,WhatsApp Image 2026-02-25 at 5_5DY.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
cf78e1f3bd0aa2a4f43a0b7d3f43eb55,fresa_416_bWH.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
274eadcaf41dbbd0e201bbc0dd155f3e,fresa_496_HQX.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a4d803fef55bf762b13335fcc3b87f19,WhatsApp Image 2026-02-26 at 4_iaM.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b472b2d39e429d88cd63df0ab92befe6,fresa_331_K-f.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
f2bc44de0e0413ed253c85f4b223faa5,fresa_508_lW9.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
d76f8586da6ea5ea65792ea81a1e2271,train_156_9n_hEo.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
0d3e76a100744426a1430719b818768f,fresa_504_B5-.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
c64792e6016aa495f730a42628a5f20e,fresa_316_gxC.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
dd88987e6fc25221d87a6f53454266a3,fresa_386_FZp.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a25325870311ab7b74746128bbbc6d90,fresa_279_LYD.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
86dd830ae5d1b4abbab0ab811d87d0b6,fresa12_0tu.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
06ce76ee08676111f91242ad4b8539a6,WhatsApp Image 2026-02-26 at 4_EL5.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ebdde9b68c11d05f7ea131d367ec5dcf,fresa_322_TeT.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
c3dc8b94907beb63960be1710ffac4d9,fresa_366_S5d.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
d2ec9b1b9278eee77c39f8717ec453dd,train_133_eI_uT0.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
56848be83ee74ca12df8ae2bcf0a3d8d,fresa_507_7Hc.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
51a7c25bd4c34a3fed9149c2e06e966d,WhatsApp Image 2026-02-26 at 4_MAz.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
741ab6d94d8a5105a88bbb297b64c755,fresa_413_YMo.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
22273fd176f6d0f7964fa0abf1ffa35a,fresa_466_JhU.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4ee632828e2508fcc70684b6b2415910,WhatsApp Image 2026-02-26 at 4_HhQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ec6748b3240a5504a43b3620f09f8a3e,WhatsApp Image 2026-02-26 at 4_1i2.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
9616f2ebfc38601990550be14dc947d6,WhatsApp Image 2026-02-26 at 4_SQ2.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
79b92e41f93ef5f2b57e1605526f5362,32_05c59125_abA.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4ac66da273b3a30278b91b2599005f82,fresa_277_Ice.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
afb896d04cc3ad1818eb552186c6a737,fresa_469_GqC.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
00489317c1ef110b29cf7b77ca57606e,fresa_385_Nho.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
83941c058e3caf560ae8ab7043c78cf4,train_71_Ui_G09.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
5b062358fc028b22d644e99a3e6b6f91,fresa_298_J7m.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
10b6bb3bc01249e040b3f5954d0dd675,fresa_347_atL.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3a87803fedf249508a92bca84777b18b,fresa_390_vvP.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
8dc44b7f30b5685cf23c2b9ce8686af2,train_105_zl_pn-.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
641d301d45583e6837572a502d9dbf5d,fresa_056_nr8.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
35d82860de322215b998748fe940c478,WhatsApp Image 2025-11-18 at 20_SZK.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
66c4142450f3ddf88ed36ce349686775,WhatsApp Image 2026-02-26 at 4_nfy.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
f4989ef3417239facb6e4f4f545fa2c0,WhatsApp Image 2026-02-26 at 4_Wi5.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ab51734cb52fd843b56e6cf524c16b7b,fresa61_Mbz.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
105c366bc310351453e3a8d7630034bc,fresa_507_O4D.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
42924fb80e615d3d1f542e17cb624441,WhatsApp Image 2026-02-26 at 4_lKK.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
2cd758e5bd16435094399147d1d22942,WhatsApp Image 2026-02-26 at 4_MAh.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
91f47cfbfcf8e06a27b3269771a5d3aa,WhatsApp Image 2025-10-07 at 21_MiR.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
698c97018245e83a49eae22dc128b9cb,WhatsApp Image 2025-10-07 at 21_xR6.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a14741d854e458df389832ae258a6e26,WhatsApp Image 2026-02-26 at 4_TVc.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3e3e23222bbb5ed5889acbd24c22d149,fresa_043_-ZX.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3f5cccff1e41fb88baaa4965f3daa510,fresa_422_wig.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
515f9c309546c80bce7a8d70eb4e13b4,WhatsApp Image 2026-02-26 at 4_TvU.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3920d4e1bdefe703eb32fbf80d45f6c1,fresa_470_DWQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
9ebb4189a1b6ef97a56625b77b7f6132,32_05c59125_zUL.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
31d4ea644ae41c2c34f990b28a781478,fresa_469_L7F.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
810dc3c8593bfa529348a710899ba9d6,fresa_359_k3T.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
f979df782631cfe46610b612e8014a60,fresa_040_SMq.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
44e23a0588d2b31a25dc2c6af64573ef,WhatsApp Image 2026-02-26 at 4_Vly.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3e9911a339028918fa48653589a5442b,WhatsApp Image 2026-02-26 at 4_4WU.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
8b9c7d0f5213e72131dfa8d8e45133dc,fresa_315_nNT.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
82d7d0a2bee5bd189d2b8fc7f47f2fa7,train_143_bI_gU0.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
1b85ec3dc4588c8db4f26525144b2106,WhatsApp Image 2026-02-26 at 4_SHb.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
1ef6e46073017bffff0cb67e9210dee5,fresa_479_kG4.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
de8bcea262a9dfda1109533b44990222,WhatsApp Image 2025-10-07 at 21_xKQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
145fa4390eb8bd9861aeee49197f0cc3,fresa_278_Mkr.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
6dabe4d07823db39a9deda6c6b25af14,WhatsApp Image 2026-02-26 at 4_Zzi.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
2e64d8969037567ea9cdb0d18714953c,WhatsApp Image 2025-10-07 at 21_Y-N.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
32fd4b7d4588f08be1c07ac189e12f04,WhatsApp Image 2025-10-07 at 21_IsI.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
d69a17554620f8e90940755845fa8372,WhatsApp Image 2026-02-26 at 4_rNe.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
98e0d166590e8d699254ee777128c6b7,WhatsApp Image 2026-02-26 at 4_c58.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
37023d1f0a47622a85a586dae5241a77,WhatsApp Image 2026-02-26 at 4_Hqp.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b3cfcd71e2158ba99be0e4b81741808e,fresa65_OOQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a4e2d341a7eaf0386ec41c577b2c543e,fresa_358_WvA.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3d38a6ba08fb052bd13579e0bf72fb7c,WhatsApp Image 2026-02-26 at 9_FQc.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4eb9ac9ab889f0f3feb1a9f7b09638bd,WhatsApp Image 2026-02-26 at 4_jdS.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a8687fc0aa2d65a87abecdd452fd43be,WhatsApp Image 2026-02-26 at 4_A9X.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
88b2ab8cf420da26e4b1ea8ac3ca771d,fresa5_LM8.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
e2b4de8fc8822469f6bbeaee5c062a74,fresa_288_7oB.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ec4f77bce864d85f91004e6690354297,WhatsApp Image 2026-02-26 at 4_MZs.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ab55bfe6450fad409f5a8ff8a796bbf2,fresa_497_Inz.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
aa0f3db3986e5dd3482d0c63a25bb104,fresa_505_16Y.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
1be57127ce44970e54ad4283a2f3119d,WhatsApp Image 2026-02-26 at 4_4xK.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
74cd6dd5fe116bed40ea54f6e8202323,WhatsApp Image 2026-02-26 at 4_M-f.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ec9b157c5a4b954a8ffe5d979578a613,fresa_517_itX.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
33234c1af6268b612d6b622191563eec,train_32_lw_MAt.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
728f0fd159216ddd6948851375bc024f,fresa_407_j-F.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
e2fa929b128e99edfcbd821849bf793d,fresa_472_lgA.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
245cfa504885ec22a2fece30a1e58bda,fresa_463_bsn.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
41d987df7f1a38c3b3c2f58d10c6d184,valid_34_mn_0VM.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
81d1a4ea58866c1331f14f03491e9a19,valid_24_wu_eT3.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
5623d3dcefd941ae381806583e783288,WhatsApp Image 2025-10-07 at 21_soQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
8ee84c3c9c7a9758a87ac30ea47255e2,fresa66_DyV.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
9c1d764b839f6d9ceeafdd28389d8711,WhatsApp Image 2026-02-26 at 4_usi.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
fb207d99ce1c7b3ac98548e6e452ffb8,fresa_417_LW3.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
791153df40aebc20d230d9ee6ae776dc,fresa_477_rNf.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
0f0df254bb66b35fac6f0d7b333dfa25,WhatsApp Image 2026-02-26 at 4_nIp.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b0f95395d45ce32696ec4c80ddb43fb7,fresa_357_jgu.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b017f69ec09a9ab53c80ce9e88a43fd9,fresa_283_PbC.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
9320fbfa86051b5586136230a8c249cd,WhatsApp Image 2026-02-26 at 4_Qfn.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
832e2028c8acda1d56704a1605bbf844,WhatsApp Image 2026-02-26 at 4_68w.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3d4d9361cffe8992a1b2d9804afd1778,fresa_349_02q.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
f2dd2b382ee39f69edbbe5ae6f85226d,fresa_369_RzY.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
d7da5ffbf81a02781b4c0769a7740f79,fresa_291_6kK.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ff8552213cb39fdf2f17fb60e34cfd45,fresa_330_qdT.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
50327e9744e02564d8ccbecddd660883,WhatsApp Image 2026-02-25 at 5_lkB.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
bff6cf3dbae9b24aed6d14ed3036f4f9,WhatsApp Image 2026-02-26 at 4_gTq.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b254983d1af52e610530675ba27f56e4,WhatsApp Image 2026-02-26 at 4_K5R.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
198fb4d4e5586de125c9a12f6fbb5dbc,fresa_299_Sw5.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
037b19eac56c78094934bc1be294240e,train_36_Rx_pWH.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
e0855d9fdb70a3e927b29d0bc047b574,fresa_399_Rn4.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
08ce611d0bcbb46a01385823ace1ab8b,fresa_435_jnI.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
13582c1207f77b781cf7aa0d100fd7aa,fresa_491_1cA.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
56546717473ae86760d9dd49c7216e96,fresa_280_IDa.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4ee1a757f85a38ce0083948d205df0e7,fresa_396_xsm.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
52ac2a378232b9009add8dbe49a5d00c,fresa_498_lNg.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
fb37208a715e049bea6f556ac6da676b,fresa_475_SZ0.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
25580fd1b36cb7e969a975f695a13530,fresa47_4ye.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
7c9ccbdb85a69328a0a973322c78dd4e,fresa_303_azC.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
6d07204e0757592e925d1c33e9cce81c,WhatsApp Image 2025-10-07 at 21_PkM.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
e3f60388a7325d166954574c2d37708b,fresa66_tDv.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
1727f60e39bdb5ee27800d5780f18379,WhatsApp Image 2026-02-26 at 4_ilm.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
e452fa98ef24bef6086f389864d26456,valid_28_jK_9tZ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
7ce234f3269814d0b7bac449aed19aa6,fresa_377_-K1.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
0cea07099c97f9583e7e2abe9d3a13ca,fresa_375_wem.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b9bf0faf43d593c4ba4255c14ee38bc0,fresa_275_lgD.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4a152eb611a0f09689404fc1f1e75979,fresa_284_uD0.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
17d27ce333193d4a8910549efb39d5fb,fresa68_C1G.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b3df009d90edd4f892bbcce4509c63c3,WhatsApp Image 2026-02-26 at 4_fnV.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
dd8214bfc9a22388f6b67b36a2cb1e09,WhatsApp Image 2026-02-26 at 4_V3j.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4099ef8d667b1b5a11b7e58fc9b53aba,fresa_267_k02.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ceb3cd025e52631e1f1999f2f0519015,WhatsApp Image 2026-02-26 at 4_MK0.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
d9214e1a4f883c85ab2e5a5f1f7c3ce5,valid_39_T0_WaS.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
53e934096edd2841ac66cffc5cbb3a6c,fresa_269_izS.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
e35fcb4740174792d370984cc12085a6,WhatsApp Image 2026-02-26 at 4_pjD.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
bb88a55f55d6e81980967813a6e5e52d,WhatsApp Image 2025-11-18 at 20_8A5.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
26a8f506b202dd7e963c51604f4ec88c,valid_33_b5_Y90.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ed3085d608640016eb041033f05ace20,fresa_355_a48.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
3cd581d9f4eaaac80be223037e148309,fresa_439_1f7.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ffa97974de221eab632f92677282e78a,WhatsApp Image 2026-02-26 at 4_-ra.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
151c1cd1c1de85f50c152bbc6a972e54,WhatsApp Image 2026-02-25 at 5_5Zs.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
fe2b67ebd5f844c2409ef7c91fa4fbf5,fresa_388_GSk.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
d7d985b62d76eace124674d186ff8ea6,IMG_0332_ffw.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
2299bde9c93655a26057458b4ed5b10c,32efc77a-39ba-45b3-a6b3-51d1f91452d8_vd-.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
0d4c6c7581fd473f0ef521d75743231d,0ff44559-e02f-4cf5-910c-a1d082448b4f_IGS.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
b4112696ec0a26a222d8cd13f172f492,IMG_0158_DYk.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
4143010d3c152109efdf414bf31fce17,f503c9bf-7a03-4b20-9ade-f4149f3a9fc1_vxO.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
a1e76ec9bd84d3c6253fb195a530f32f,IMG_0339_vid.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
df336c05991e04d46db26883a9bb3de1,fresa72_HMS.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
ab05b8afb21f499e47536705784d5647,IMG_0338_ds3.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
53ac070db8a038c2f3a2645bf5407728,0ff44559-e02f-4cf5-910c-a1d082448b4f_hSJ.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
8158102391c8babebb0e188464c011e6,IMG_0457_ksI.png,05_Cenicilla bronceada,0,0,0,0,0,1,0,0,1
12382a842c55ea85a888d38f3866b163,WhatsApp Image 2026-02-26 at 4_OfT.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
fcb2190989c878c9996116dbfaeb1ebf,fresa_453_9kh.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
ffaecfef527ca79b6892d8e8f8c79093,valid_14_k9_-EQ.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
c316690021a170c1a8d1750b0846687a,WhatsApp Image 2026-02-26 at 4_gfK.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
17dc97fc40667add7e0df82573cd3c86,fresa_440_qwI.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
c86c59e2d5bf26bf8e9e4dd36f2fa40f,fresa_459_Hlu.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
778cfca33f75b7a715bd64bb2b863b90,test_20_Gs_QNA.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
df7c44e119b11d7a25c48fdb70e155f9,fresa_354_HHE.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
fac7d405a40a9f02b6d8ca83207b399b,fresa56_Tso.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
023bf6bdbf90bff41759872807592dd9,fresa_430_bq3.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
df375cf95b81c6e0d6c61e0b4e9e36c0,train_40_-t_vDn.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
642111f5c77d0647d4e8c1b181d689eb,fresa_418_40k.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
1c7d511bbe1b0d1b3e5983b3c490a002,WhatsApp Image 2026-02-26 at 4_0GD.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
7d7538a3fc4cd72c31bb245b484da3c9,fresa_400_Pqc.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
74e6c9a278c9e7310a50a563adde7892,fresa_389_n58.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
7b4400bfba3925f94497a5753f70743c,fresa_352_DNg.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
eb6b626df8c809c8575c8ad7a5922bfd,fresa12_WWR.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
badc11efb8768afb4e3dc386fde0196d,WhatsApp Image 2025-10-07 at 21_3qX.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
815a0a0a0a1d14ead70a5f00bb644ccd,fresa_217_QJ2.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
54ab1168234f5736cee63432a87c5976,WhatsApp Image 2026-02-26 at 4_-0c.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
a83dcce6c7549fbc5b2df28ae4074c08,fresa_467_FoP.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
1c604e0582fe25c6bf3c11044f6d6293,fresa_332_Wsv.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4aad11545d3bf6716afede1bd752a808,WhatsApp Image 2026-02-26 at 4_vrR.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
b898cd5a86f7d6ef231fc1b23b5f34ea,fresa_264_HSv.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
4c58b4b4c8924fcd8ec6ae3de4813a43,fresa_373_ixM.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
